num_qubits,num_features,num_layers,seed,bases,approx_score,approx_time,actual_score,actual_time
5,5,1,0,YZ,0.9617258176757133,1.5185817079618573,0.9610299234516354,742.2141614169814
5,5,1,0,XYZ,0.9617258176757133,1.8086703330045566,0.9610299234516354,1490.8814508339856
5,5,1,1,X,0.8893528183716075,0.7626437909784727,0.8705636743215032,265.1985750840395
5,5,1,1,Y,0.10160055671537926,1.0585452090017498,0.10160055671537926,265.622324750002
5,5,1,1,Z,0.83785664578984,0.7890192919876426,0.8204592901878914,264.14676816697465
5,5,1,1,XY,0.8893528183716075,0.7699603330111131,0.8705636743215032,748.3429661249975
5,5,1,1,XZ,0.977731384829506,0.8398447909858078,0.9735560194850382,736.2565378330182
5,5,1,1,YZ,0.83785664578984,1.010621708992403,0.8204592901878914,741.4115976250032
5,5,1,1,XYZ,0.977731384829506,0.8223404160235077,0.9735560194850382,1471.380980291986
5,5,1,2,X,0.10160055671537926,1.6152526250225492,0.10160055671537926,268.2171391249867
5,5,1,2,Y,0.10160055671537926,1.6757238329737447,0.10160055671537926,267.62548958300613
5,5,1,2,Z,0.10160055671537926,1.6505919999908656,0.10160055671537926,264.1483163330122
5,5,1,2,XY,0.10160055671537926,1.727389540988952,0.10160055671537926,728.8892573750345
5,5,1,2,XZ,0.10160055671537926,1.5919452080270275,0.10160055671537926,742.140869584051
